timestamp,pool_id,load1,load5,load15,available,total,status
1769692897,cammy-foxhop-net,0.95,3.82,12.85,290,290,healthy
1769692897,ai-foxhop-net,0.26,0.84,4.17,65,65,healthy
1769692903,cammy-foxhop-net,1.84,3.96,12.84,289,291,healthy
1769692903,ai-foxhop-net,0.4,0.86,4.16,60,65,healthy
1769692908,cammy-foxhop-net,3.69,4.31,12.91,290,290,healthy
1769692908,ai-foxhop-net,1.01,0.98,4.18,59,65,healthy
1769692914,cammy-foxhop-net,3.2,4.18,12.78,289,290,healthy
1769692914,ai-foxhop-net,2.08,1.21,4.22,59,65,healthy
1769692919,cammy-foxhop-net,3.58,4.25,12.75,288,292,healthy
1769692919,ai-foxhop-net,2.64,1.34,4.25,58,65,healthy
1769692925,cammy-foxhop-net,8.18,5.19,13.01,284,295,healthy
1769692925,ai-foxhop-net,3.31,1.5,4.28,55,65,healthy
1769692931,cammy-foxhop-net,11.45,5.92,13.2,286,291,healthy
1769692931,ai-foxhop-net,3.31,1.5,4.28,55,65,healthy
1769692937,cammy-foxhop-net,13.34,6.4,13.32,288,291,healthy
1769692937,ai-foxhop-net,null,null,null,0,0,unhealthy
1769692943,cammy-foxhop-net,13.63,6.58,13.34,281,297,healthy
1769692943,ai-foxhop-net,6.05,2.19,4.47,57,66,healthy
1769692948,cammy-foxhop-net,16.54,7.3,13.54,260,288,healthy
1769692948,ai-foxhop-net,6.2,2.29,4.49,55,65,healthy
1769692954,cammy-foxhop-net,25.65,9.52,14.19,238,261,healthy
1769692954,ai-foxhop-net,8.7,2.94,4.67,46,63,healthy
1769692960,cammy-foxhop-net,26.56,9.98,14.31,239,255,healthy
1769692960,ai-foxhop-net,10.32,3.37,4.8,39,56,healthy
1769692965,cammy-foxhop-net,26.75,10.29,14.39,243,256,healthy
1769692965,ai-foxhop-net,11.5,3.73,4.91,42,57,healthy
1769692971,cammy-foxhop-net,28.13,10.85,14.55,248,261,healthy
1769692971,ai-foxhop-net,14.66,4.52,5.16,44,59,healthy
1769692976,cammy-foxhop-net,28.92,11.3,14.68,249,262,healthy
1769692976,ai-foxhop-net,16.77,5.12,5.35,44,59,healthy
1769692982,cammy-foxhop-net,30.05,11.83,14.83,253,266,healthy
1769692982,ai-foxhop-net,16.79,5.32,5.42,44,59,healthy
1769692987,cammy-foxhop-net,32.61,12.66,15.08,257,270,healthy
1769692987,ai-foxhop-net,16.65,5.48,5.47,44,59,healthy
1769692993,cammy-foxhop-net,39.69,14.46,15.65,258,271,healthy
1769692993,ai-foxhop-net,18.04,5.96,5.62,45,59,healthy
1769692998,cammy-foxhop-net,41.0,15.15,15.87,266,279,healthy
1769692998,ai-foxhop-net,17.87,6.12,5.68,47,61,healthy
1769693004,cammy-foxhop-net,42.36,15.86,16.1,266,279,healthy
1769693004,ai-foxhop-net,18.12,6.37,5.76,47,61,healthy
1769693009,cammy-foxhop-net,42.09,16.67,16.36,270,283,healthy
1769693009,ai-foxhop-net,19.87,7.12,6.01,51,62,healthy
1769693015,cammy-foxhop-net,42.0,17.08,16.49,274,286,healthy
1769693015,ai-foxhop-net,22.68,7.91,6.27,52,62,healthy
1769693020,cammy-foxhop-net,42.96,17.69,16.69,279,289,healthy
1769693020,ai-foxhop-net,23.43,8.31,6.41,57,64,healthy
1769693026,cammy-foxhop-net,42.88,18.1,16.83,282,289,healthy
1769693026,ai-foxhop-net,22.19,8.31,6.42,58,64,healthy
1769693031,cammy-foxhop-net,42.41,18.41,16.94,286,289,healthy
1769693031,ai-foxhop-net,21.05,8.3,6.43,58,64,healthy
1769693037,cammy-foxhop-net,42.54,18.84,17.08,286,289,healthy
1769693037,ai-foxhop-net,19.77,8.25,6.42,58,64,healthy
1769693042,cammy-foxhop-net,41.54,19.02,17.15,289,289,healthy
1769693042,ai-foxhop-net,19.87,8.46,6.5,61,64,healthy
1769693048,cammy-foxhop-net,39.89,19.05,17.17,289,289,healthy
1769693048,ai-foxhop-net,18.68,8.4,6.49,61,64,healthy
1769693053,cammy-foxhop-net,37.1,18.82,17.11,289,289,healthy
1769693053,ai-foxhop-net,17.5,8.33,6.48,63,64,healthy
1769693059,cammy-foxhop-net,32.26,18.38,16.98,289,289,healthy
1769693059,ai-foxhop-net,14.81,8.05,6.41,63,64,healthy
1769693064,cammy-foxhop-net,30.08,18.16,16.92,289,289,healthy
1769693064,ai-foxhop-net,13.7,7.94,6.38,63,64,healthy
1769693070,cammy-foxhop-net,28.39,18.01,16.88,289,289,healthy
1769693070,ai-foxhop-net,12.61,7.81,6.34,63,64,healthy
1769693075,cammy-foxhop-net,26.92,17.87,16.84,289,289,healthy
1769693075,ai-foxhop-net,11.6,7.68,6.31,63,64,healthy
1769693081,cammy-foxhop-net,25.64,17.76,16.81,289,289,healthy
1769693081,ai-foxhop-net,10.83,7.58,6.29,63,64,healthy
1769693086,cammy-foxhop-net,24.31,17.61,16.77,289,289,healthy
1769693086,ai-foxhop-net,9.96,7.46,6.25,63,64,healthy
1769693092,cammy-foxhop-net,23.48,17.55,16.75,289,289,healthy
1769693092,ai-foxhop-net,9.16,7.33,6.22,63,64,healthy
1769693097,cammy-foxhop-net,22.64,17.48,16.73,289,289,healthy
1769693097,ai-foxhop-net,8.43,7.21,6.18,63,64,healthy
1769693103,cammy-foxhop-net,21.07,17.24,16.66,289,289,healthy
