timestamp,load1,load5,load15,mem_used_gb,mem_avail_gb,mem_pct,available,allocated,spawning,latency_ms,http_code
1769692897,0,0,0,0,0,0,0,0,0,115,200
1769692903,0,0,0,0,0,0,0,0,0,130,200
1769692908,0,0,0,0,0,0,0,0,0,167,200
1769692914,0,0,0,0,0,0,0,0,0,273,200
1769692919,0,0,0,0,0,0,0,0,0,431,200
1769692925,0,0,0,0,0,0,0,0,0,434,200
1769692931,0,0,0,0,0,0,0,0,0,268,200
1769692937,0,0,0,0,0,0,0,0,0,289,200
1769692943,0,0,0,0,0,0,0,0,0,287,200
1769692948,0,0,0,0,0,0,0,0,0,276,200
1769692954,0,0,0,0,0,0,0,0,0,170,200
1769692960,0,0,0,0,0,0,0,0,0,186,200
1769692965,0,0,0,0,0,0,0,0,0,178,200
1769692971,0,0,0,0,0,0,0,0,0,185,200
1769692976,0,0,0,0,0,0,0,0,0,232,200
1769692982,0,0,0,0,0,0,0,0,0,186,200
1769692987,0,0,0,0,0,0,0,0,0,186,200
1769692993,0,0,0,0,0,0,0,0,0,186,200
1769692998,0,0,0,0,0,0,0,0,0,185,200
1769693004,0,0,0,0,0,0,0,0,0,204,200
1769693009,0,0,0,0,0,0,0,0,0,185,200
1769693015,0,0,0,0,0,0,0,0,0,280,200
1769693020,0,0,0,0,0,0,0,0,0,183,200
1769693026,0,0,0,0,0,0,0,0,0,182,200
1769693031,0,0,0,0,0,0,0,0,0,185,200
1769693037,0,0,0,0,0,0,0,0,0,182,200
1769693042,0,0,0,0,0,0,0,0,0,178,200
1769693048,0,0,0,0,0,0,0,0,0,174,200
1769693053,0,0,0,0,0,0,0,0,0,165,200
1769693059,0,0,0,0,0,0,0,0,0,184,200
1769693064,0,0,0,0,0,0,0,0,0,214,200
1769693070,0,0,0,0,0,0,0,0,0,182,200
1769693075,0,0,0,0,0,0,0,0,0,177,200
1769693081,0,0,0,0,0,0,0,0,0,180,200
1769693086,0,0,0,0,0,0,0,0,0,186,200
1769693092,0,0,0,0,0,0,0,0,0,175,200
1769693097,0,0,0,0,0,0,0,0,0,183,200
1769693103,0,0,0,0,0,0,0,0,0,180,200
1769693108,0,0,0,0,0,0,0,0,0,182,200
1769693114,0,0,0,0,0,0,0,0,0,159,200
1769693120,0,0,0,0,0,0,0,0,0,184,200
1769693125,0,0,0,0,0,0,0,0,0,178,200
1769693131,0,0,0,0,0,0,0,0,0,184,200
1769693136,0,0,0,0,0,0,0,0,0,179,200
1769693142,0,0,0,0,0,0,0,0,0,187,200
1769693147,0,0,0,0,0,0,0,0,0,139,200
1769693152,0,0,0,0,0,0,0,0,0,177,200
1769693158,0,0,0,0,0,0,0,0,0,194,200
1769693163,0,0,0,0,0,0,0,0,0,179,200
1769693169,0,0,0,0,0,0,0,0,0,184,200
1769693174,0,0,0,0,0,0,0,0,0,186,200
1769693180,0,0,0,0,0,0,0,0,0,177,200
1769693185,0,0,0,0,0,0,0,0,0,204,200
1769693191,0,0,0,0,0,0,0,0,0,187,200
1769693196,0,0,0,0,0,0,0,0,0,183,200
1769693202,0,0,0,0,0,0,0,0,0,180,200
1769693207,0,0,0,0,0,0,0,0,0,191,200
1769693213,0,0,0,0,0,0,0,0,0,183,200
1769693218,0,0,0,0,0,0,0,0,0,184,200
1769693224,0,0,0,0,0,0,0,0,0,117,200
1769693229,0,0,0,0,0,0,0,0,0,182,200
1769693235,0,0,0,0,0,0,0,0,0,181,200
1769693240,0,0,0,0,0,0,0,0,0,184,200
1769693246,0,0,0,0,0,0,0,0,0,204,200
1769693251,0,0,0,0,0,0,0,0,0,188,200
1769693257,0,0,0,0,0,0,0,0,0,183,200
1769693262,0,0,0,0,0,0,0,0,0,178,200
1769693268,0,0,0,0,0,0,0,0,0,183,200
1769693273,0,0,0,0,0,0,0,0,0,290,200
1769693279,0,0,0,0,0,0,0,0,0,213,200
1769693284,0,0,0,0,0,0,0,0,0,119,200
1769693290,0,0,0,0,0,0,0,0,0,182,200
1769693295,0,0,0,0,0,0,0,0,0,175,200
1769693301,0,0,0,0,0,0,0,0,0,175,200
1769693306,0,0,0,0,0,0,0,0,0,216,200
1769693312,0,0,0,0,0,0,0,0,0,182,200
1769693317,0,0,0,0,0,0,0,0,0,186,200
